,url,weekid,artist,song
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Young Thug & Gunna,Ski
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Bella Poarch,Build A Bitch
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,AJR,Way Less Sad
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Olivia Rodrigo,"Jealousy, Jealousy"
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Keith Urban Duet With P!nk,One Too Many
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Migos & Cardi B,Type Shit
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Jake Owen,Made For You
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Olivia Rodrigo,Enough For You
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Duncan Laurence,Arcade
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Coi Leray Featuring Lil Durk,No More Parties
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Blake Shelton,Minimum Wage
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Billie Eilish,Lost Cause
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G Featuring Pop Smoke & Fivio Foreign,Clueless
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Lil Baby & Lil Durk,How It Feels
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Lainey Wilson,Things A Man Oughta Know
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Lil Baby & Lil Durk,Voice Of The Heroes
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G Featuring Rod Wave,Heart Of A Giant
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,J. Cole & Lil Baby,pride.is.the.devil
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G Featuring DaBaby,Party Lyfe
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G Featuring G Herbo,Go Part 1
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Willow Featuring Travis Barker,transparentsoul
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G,Epidemic
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G,Boom
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Morray,Quicksand
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Thomas Rhett,Country Again
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,"Los Legendarios, Wisin & Jhay Cortez",Fiel
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Lil Baby & Lil Durk,2040
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Olivia Rodrigo,"1 Step Forward, 3 Steps Back"
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Imagine Dragons,Follow You
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Polo G,Bloody Canvas
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Trippie Redd & Playboi Carti,Miss The Rage
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,"Lil Baby, Lil Durk & Meek Mill",Still Runnin
0,https://www.billboard.com/charts/hot-100/2021-06-20,2021-06-20,Regard x Troye Sivan x Tate McRae,You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,BTS,Butter
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Masked Wolf,Astronaut In The Ocean
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Polo G,Rapstar
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Luke Combs,Forever After All
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,The Kid LAROI,Without You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,The Weeknd,Blinding Lights
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Giveon,Heartbreak Anniversary
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Saweetie Featuring Doja Cat,Best Friend
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Drake Featuring Lil Baby,Wants And Needs
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Chris Young + Kane Brown,Famous Friends
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Drivers License
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Nelly & Florida Georgia Line,Lil Bit
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Kali Uchis,Telepatia
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Dierks Bentley,Gone
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Ariana Grande,pov
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,24kGoldn Featuring iann dior,Mood
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Lil Tjay Featuring 6LACK,Calling My Phone
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Machine Gun Kelly X blackbear,My Ex's Best Friend
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Jason Aldean,Blame It On You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Pop Smoke,What You Know Bout Love
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,DaBaby,Ball If I Want To
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Moneybagg Yo,Time Today
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Miranda Lambert,Settling Down
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Happier
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Jordan Davis,Almost Maybes
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Cardi B,Up
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Migos,Straightenin
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Favorite Crime
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Dan + Shay,Glad You Exist
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Migos Featuring Drake,Having Our Way
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Cole Swindell,Single Saturday Night
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,"J. Cole, 21 Savage & Morray",my.life
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Mooski,Track Star
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Brutal
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,"Lil Baby, Lil Durk & Travis Scott",Hats Off
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Young Thug & Gunna,Ski
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Bella Poarch,Build A Bitch
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Lainey Wilson,Things A Man Oughta Know
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,AJR,Way Less Sad
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Sam Hunt,Breaking Up Was Easy In The 90's
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Duncan Laurence,Arcade
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,"Los Legendarios, Wisin & Jhay Cortez",Fiel
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Keith Urban Duet With P!nk,One Too Many
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Jake Owen,Made For You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Blake Shelton,Minimum Wage
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,"Jealousy, Jealousy"
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Dylan Scott,Nobody
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,H.E.R. Featuring Chris Brown,Come Through
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Regard x Troye Sivan x Tate McRae,You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Polo G Featuring The Kid LAROI & Lil Durk,No Return
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Coi Leray Featuring Lil Durk,No More Parties
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Thomas Rhett,Country Again
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Willow Featuring Travis Barker,transparentsoul
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Olivia Rodrigo,Enough For You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Ryan Hurd With Maren Morris,Chasing After You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Morray,Quicksand
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Polo G & Lil Wayne,Gang Gang
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Imagine Dragons,Follow You
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Trippie Redd & Playboi Carti,Miss The Rage
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Rod Wave,Tombstone
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Jazmine Sullivan,Pick Up Your Feelings
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Justin Moore,We Didn't Have Much
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Migos,Avalanche
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Dua Lipa,We're Good
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,J. Cole & Lil Baby,pride.is.the.devil
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,42 Dugg & Roddy Ricch,4 Da Gang
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Luke Bryan,Waves
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Drake,What's Next
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Billie Eilish,Lost Cause
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,"Tyler, The Creator",Lumberjack
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Tate McRae X Khalid,Working
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Cochise & $NOT,Tell Em
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,City Girls,Twerkulator
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,"Lil Baby, Lil Durk & Meek Mill",Still Runnin
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Lil Baby & Lil Durk,How It Feels
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,Elvie Shane,My Boy
0,https://www.billboard.com/charts/hot-100/2021-06-27,2021-06-27,MO3 X OG Bobby Billions,Outside
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,BTS,Butter
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Olivia Rodrigo,Good 4 U
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Doja Cat Featuring SZA,Kiss Me More
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Dua Lipa,Levitating
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Ed Sheeran,Bad Habits
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Silk Sonic (Bruno Mars & Anderson .Paak),Leave The Door Open
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Justin Bieber Featuring Daniel Caesar & Giveon,Peaches
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Lil Nas X,Montero (Call Me By Your Name)
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,The Weeknd & Ariana Grande,Save Your Tears
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Olivia Rodrigo,Deja Vu
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Doja Cat & The Weeknd,You Right
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Masked Wolf,Astronaut In The Ocean
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Polo G,Rapstar
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator Featuring YoungBoy Never Broke Again & Ty Dolla $ign",WUSYANAME
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,The Kid LAROI,Without You
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Megan Thee Stallion,Thot Shit
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Maroon 5 Featuring Megan Thee Stallion,Beautiful Mistakes
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,The Weeknd,Blinding Lights
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Luke Combs,Forever After All
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Giveon,Heartbreak Anniversary
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Chris Young + Kane Brown,Famous Friends
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Saweetie Featuring Doja Cat,Best Friend
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Nelly & Florida Georgia Line,Lil Bit
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Doja Cat,Ain't Shit
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Glass Animals,Heat Waves
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Drake Featuring Lil Baby,Wants And Needs
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Bad Bunny,Yonaguni
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Olivia Rodrigo,Drivers License
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Kali Uchis,Telepatia
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Marshmello X Jonas Brothers,Leave Before You Love Me
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Rauw Alejandro,Todo de Ti
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Roddy Ricch,Late At Night
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Walker Hayes,Fancy Like
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Jason Aldean,Blame It On You
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Ariana Grande,pov
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,24kGoldn Featuring iann dior,Mood
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Dierks Bentley,Gone
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Olivia Rodrigo,Traitor
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator Featuring Lil Uzi Vert & Pharrell Williams",Juggernaut
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Nio Garcia X J Balvin X Bad Bunny,AM
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator Featuring 42 Dugg",Lemonhead
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Machine Gun Kelly X blackbear,My Ex's Best Friend
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Moneybagg Yo,Wockesha
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator",Lumberjack
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Lil Tjay Featuring 6LACK,Calling My Phone
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Jordan Davis,Almost Maybes
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator Featuring Lil Wayne",Hot Wind Blows
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Doja Cat,Need To Know
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,DaBaby,Red Light Green Light
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Miranda Lambert,Settling Down
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Cole Swindell,Single Saturday Night
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Dan + Shay,Glad You Exist
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator",Corso
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,DaBaby,Ball If I Want To
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Doja Cat Featuring Ariana Grande,I Don't Do Drugs
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Olivia Rodrigo,Happier
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator Featuring DJ Drama",Sir Baudelaire
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,"Tyler, The Creator Featuring Brent Faiyaz & Fana Hues",Sweet / I Thought You Wanted To Dance
0,https://www.billboard.com/charts/hot-100/2021-07-04,2021-07-04,Migos,Straightenin
